gene_short_name,PFAL1,PFAL2,PFAL3,PFDR1,PFDR2,PFDR3
1700095A21Rik,0,0,0,0,0,0
1700095B22Rik,0,0,0,0,0,0
1700095J03Rik,0,0,0,0,0,0
1700095J07Rik,0,0,0,0,0.0698739,0
1700095J12Rik,0,0,0,0,0,0
1700099I09Rik,0.0672155,0.0893286,0.10469,0.101721,0.0832115,0
1700101E01Rik,0,0,0,0,0,0
1700101G07Rik,0,0,0,0,0.0649205,0
1700101I19Rik,0,0,0,0,0,0
1700102P08Rik,0,0.0463509,0.274739,0.118042,0.177473,0
1700104A03Rik,0,0,0,0,0,0
1700104B16Rik,0,0,0,0,0,0
1700106J16Rik,0,0,0,0,0,0
1700106N22Rik,0.428484,0.629228,0.243667,0.178215,0.347242,0
1700108M19Rik,0,0,0,0,0,0
1700108N11Rik,0,0,0,0,0,0
1700109F18Rik,0,0,0,0,0,0
1700109G15Rik,0,0,0,0,0,0
1700109H08Rik,0.488862,0.161976,0.0746579,0.308297,0,0
1700110I01Rik,0.0734391,0,0.0796071,0.127585,0.169854,0
1700110K17Rik,0,0,0,0,0,0
1700110M21Rik,0,0,0,0,0,0
1700111E14Rik,0,0,0,0,0,0
1700112D23Rik,0.138739,0,0,0,0.540406,0
1700112E06Rik,0.297001,0.795442,0.439701,0.600294,0.885182,0.877647
1700112J05Rik,0,0,0,0.0500966,0,0
1700112K13Rik,0,0,0,0,0,0
1700112M01Rik,0.915578,0.916984,0.437214,0.762987,1.2802,0
1700113H08Rik,0,0,0.0698821,0,0,0
1700116B05Rik,0,0,0,0,0,0
1700119I11Rik,0,0,0,0,0,0
1700120B22Rik,0,0,0,0,0,0
1700120E14Rik,0,0,0,0,0,0
1700120G11Rik,0,0,0,0,0.0814017,0
1700120O09Rik,0,0,0,0,0,0
1700121C08Rik,0,0,0,0,0,0
1700121F15Rik,0.0547979,0,0.0863243,0,0,0.802296
1700121N20Rik,0,0,0,0,0,0
1700122E12Rik,0,0,0,0,0,0
1700123I01Rik,0,0.0625009,0,0.0550711,0,0
1700123K08Rik,0,0,0,0,0,0
1700123L14Rik,0,0,0,0,0,0
1700123M08Rik,0,0,0,0,0,0
1700123O12Rik,0,0,0,0,0,0
1700123O20Rik,8.74158,9.72333,10.3486,11.5127,9.54489,6.94841
1700125D06Rik,0,0,0,0,0,0
1700125G02Rik,0,0,0,0,0,0
1700125H03Rik,0,0,0,0,0,0
1700125H20Rik,0,0,0,0,0,0
1700128E19Rik,0,0,0,0,0,0
1700128F08Rik,0.0988849,0,0,0,0,0
1700129C05Rik,0,0,0,0,0,0
1810006K21Rik,57.2647,77.9297,54.0962,62.2762,42.2648,29.0598
1810007I06Rik,0,0,0,0,0,0
1810008A18Rik,4.3249,5.02785,3.08652,4.73442,3.94764,3.04804
1810008B01Rik,0.443185,0.602215,0.810255,1.16404,0.567712,2.05456
1810009A15Rik,14.1246,16.4941,14.2805,26.3252,19.4396,16.5247
1810009J06Rik,0,0,0,0,0,0
1810009N23Rik,0,0.064217,0.0405802,0,0.0314694,0
1810010H24Rik,1.14878,0.865016,0.309141,1.98596,1.36366,1.36003
1810010K12Rik,0,0,0,0,0,0
1810011H11Rik,0.324698,0.769749,0.51806,0.267187,0.0376295,0
1810011O10Rik,7.76621,8.40048,7.33696,11.8412,11.1823,10.1274
1810012K08Rik,2.28973,3.97338,2.99119,3.33603,3.13227,3.41238
1810012P15Rik,4.28007,0.737509,0.62205,2.2296,1.99793,3.75862
1810013D10Rik,17.9314,23.7173,13.3402,19.2685,13.4153,7.7909
1810013D15Rik,1.42683,0.15373,0,0.128734,0.14986,0
1810013L24Rik,11.6787,8.47311,5.52193,7.03036,8.57,7.80118
1810014F10Rik,17.3897,16.8513,17.2562,21.2521,19.1916,16.9629
1810019D21Rik,6.02558,6.87346,12.2144,9.82243,9.75332,7.93806
1810019J16Rik,0.805715,0.672004,0.502508,1.88915,2.0311,1.47354
1810020D17Rik,14.0723,18.2168,10.6774,18.6968,13.0044,9.82964
1810020O05Rik,0.0403873,0,0,0,0,0
1810021B22Rik,1.05445,1.45351,0.322548,2.38315,0.671295,0
1810022K09Rik,29.5256,31.5861,26.9559,35.0674,26.9243,23.5361
1810024B03Rik,0.539659,0.628397,0.444707,0.351353,0.475738,0.962249
1810026J23Rik,9.91058,8.34225,7.6395,12.1761,12.8103,13.6079
1810027O10Rik,143.845,187.83,147.355,154.963,125.327,89.6391
1810029B16Rik,2.81178,5.27296,3.04605,7.40191,6.78676,3.89066
1810030J14Rik,0,0,0,0,0,0
1810030N24Rik,12.3838,16.1562,12.0995,14.3402,12.0608,23.8081
1810030O07Rik,2.19242,2.05844,1.96809,2.62639,1.95385,2.04805
1810031K17Rik,10.8941,9.98834,6.69101,7.11276,5.7474,5.07461
1810032O08Rik,0.786932,0.732762,0.788254,0.760514,0.780982,0
1810033B17Rik,0.153419,0.405426,0.287646,0.0422787,0,0
1810035I16Rik,0,0,0,0,0,0
1810035L17Rik,34.0154,40.7163,32.2385,35.8208,30.9811,32.7162
1810037I17Rik,13.1122,11.2037,12.4636,12.2711,7.88786,16.3975
1810041L15Rik,0,0.0216723,0.0259532,0,0.0106949,0
1810043G02Rik,1.11487,1.30827,1.0652,0.73432,0.822771,0.529117
1810043H04Rik,6.35941,7.76946,8.53499,9.63439,7.29377,2.98137
1810046J19Rik,24.2495,27.1958,21.6395,17.9182,17.8014,13.5653
1810046K07Rik,1.68863,2.07426,0,1.52963,0.751085,0.5625
1810048J11Rik,1.83476,1.3409,0.896643,1.57051,2.05,1.06469
1810049H13Rik,5.65399,8.18055,2.58323,5.54169,3.94487,2.19418
1810055G02Rik,12.5959,11.035,2.60707,4.93397,2.17762,5.83578
1810058I24Rik,26.7704,32.8891,13.4522,16.2719,18.9336,14.0159
1810058N05Rik,0.135212,0,0,0.15169,0.173238,0
1810059C17Rik,0,0.836869,0,0,0,0
1810059H22Rik,4.82253,5.16189,1.79049,1.94387,4.35443,1.23696
1810062G17Rik,0.473417,1.54695,0.360226,0,1.2348,0
1810062O18Rik,0.692814,0,0,0.492683,0.512327,0
1810063B05Rik,21.1375,19.9892,10.1949,26.9846,24.7556,18.9838
1810063B07Rik,1.51008,2.08582,2.28463,2.1984,2.07728,0.435473
1810063I02Rik,0,0,0,0,0,0
1810064F22Rik,2.57906,1.13415,7.41654,4.13226,0.408957,4.78768
1810065E05Rik,0,0,0,0,0,0
1810074P20Rik,12.835,11.6804,13.0559,14.9358,13.2168,15.8126
2010001A14Rik,2.14713,2.60134,1.27342,2.69802,2.30195,1.74469
2010001E11Rik,0,0,0,0.0272538,0,0
2010001K21Rik,0,0,0,0,0,0
2010001M06Rik,0.584204,0.0814486,0.377723,0.402463,0.293465,0
2010001M09Rik,0,0.202221,0.244143,0,0,0
2010002M12Rik,0.000193824,0.0546978,6.21E-05,0.19962,0.0884154,0
2010002N04Rik,0.432945,0.287668,0.729876,0.687287,0.828684,1.02245
2010003K11Rik,13.0138,14.7536,9.44366,11.0801,3.01252,8.45884
2010003O02Rik,3.66677,3.4344,2.12696,2.83608,3.72809,4.07948
2010005H15Rik,0,0,0,0,0,0
2010007H06Rik,0,0,0,0,0,0
2010011I20Rik,14.4486,10.8284,11.3378,10.5839,13.6651,11.2356
2010012O05Rik,2.91619,2.654,2.42415,2.8392,1.83346,3.08794
2010012P19Rik,0.980506,0,0,0.785256,0.724383,0
2010013B24Rik,0.110873,0,0,0,0.146274,0
2010015L04Rik,0.0417814,0.302255,0.0358959,0.0257189,0.0121047,0
2010016I18Rik,0.0915003,0.426787,0.216476,0.0511914,0,0
2010106E10Rik,0,0.140948,0,0,0,0
2010106G01Rik,73.8642,67.2641,95.0545,98.4131,85.2142,70.8025
2010107E04Rik,362.151,420.378,397.954,394.541,340.396,273.106
2010107G12Rik,0,0,0,0,0,0
2010107G23Rik,1.24958,1.31908,0.470209,1.39153,0.804514,0.864617
2010107H07Rik,13.8698,11.0854,9.20944,13.567,15.0485,5.59327
2010109A12Rik,0.400723,0.343103,0.55657,0,0,0
2010109I03Rik,3.24E-07,0.0319008,0.000190997,0.0273221,0,0
2010109K11Rik,3.73882,3.78291,3.07084,3.27972,2.36886,2.65367
2010110P09Rik,1.27913,1.21623,0.83574,0.716118,1.0317,0
2010111I01Rik,2.09441,3.12861,2.90516,3.07731,2.68009,1.56119
2010204K13Rik,0.301824,0.173918,0.117712,0.263305,0.208841,5.40457
2010300C02Rik,0.0495108,0.222876,0.0200401,0.0142151,0,0
2010305A19Rik,6.32717,5.05379,1.71279,4.20401,2.94292,6.88388
2010317E24Rik,0.0312605,0,0,0,0,0
2010320O07Rik,0,0,0,0,0,0
2010321M09Rik,3.64884,4.285,2.92164,4.84882,4.42091,2.88216
2200002D01Rik,19.546,23.1031,11.6123,19.6622,12.811,24.5382
2200002J24Rik,0,0,0,0,0,0
2200002K05Rik,0,0.0642258,0,0.137299,0.0940198,0
2210009G21Rik,0.649766,0.405869,0.746757,1.05425,0.823633,1.35319
2210010C04Rik,0,0,0,0,0,0
2210010C17Rik,0.542542,0.347278,0.101622,0.287737,0.0824073,0
2210011C24Rik,0,0,0.118483,0,0.289156,0
2210012G02Rik,3.45237,3.56095,3.26147,3.77272,3.52522,4.912
2210013O21Rik,1.21321,0.590044,1.95708,0.491937,0.28918,8.37669
2210015D19Rik,4.88285,4.76994,5.56075,5.77215,3.71713,3.91101
2210016F16Rik,4.10987,6.68435,4.07025,7.15021,5.19891,5.56264
2210016L21Rik,1.64315,1.92082,0.907195,1.95328,1.71406,2.94334
2210018M11Rik,1.81846,1.38734,1.11847,1.8962,1.75521,1.79184
2210019I11Rik,0,0,0,0,0,0
2210020M01Rik,0.0314775,0,0.142549,0,0.180089,0
2210021J22Rik,2.33654,1.24645,2.59701,2.77303,2.08689,3.44197
2210403K04Rik,12.6667,14.2338,8.10874,10.6223,10.6609,15.9039
2210404J11Rik,3.75647,5.26215,2.5832,3.33347,2.60682,3.28402
2210404O07Rik,0.828674,0.790518,0.676635,0.320369,0.622412,0.687928
2210404O09Rik,1.9469,0.941737,0.863228,1.16144,0.875089,1.00227
2210406O10Rik,0.564975,0.0934888,0.154979,0.674517,0.29216,0
2210407C18Rik,0,0,0.226725,0,0,0
2210408F21Rik,8.84132,8.71399,5.34514,5.23464,3.44958,4.97407
2210408I21Rik,0.591624,0.804308,0.551594,0.341429,0.381026,0.164331
2210409E12Rik,0,0,0,0,0,0
2210411M09Rik,0.403309,0,0,0,0,0
2210414B05Rik,0,0,0,0,0,0
2210415F13Rik,0,0,0,0,0,0
2210416O15Rik,0,0,0,0,0,0
2210417A02Rik,4.98452,4.62872,2.87702,3.59446,1.40663,0
2210417K05Rik,0,0,0,0,0,0
2210418O10Rik,6.8791,6.37515,4.99304,7.5629,7.57715,9.72143
2300002M23Rik,0,0,0,0,0.0639425,0
2300003K06Rik,0,0,0,0,0,0
2300005B03Rik,0,0,0,0,0,0
2300009A05Rik,11.1772,12.5535,8.34988,10.9681,8.83926,6.63218
2310001A20Rik,17.0905,18.6538,12.0154,17.2705,13.2602,12.2871
2310001H18Rik,0,0,0,0,0,0
2310001K24Rik,0.179104,0,0,0.410192,0,2.5172
2310002J15Rik,0,0,0,0,0,0
2310002L09Rik,0,0,0,0,0,0
2310002L13Rik,0,0,0,0,0,0
2310003C23Rik,19.5092,16.4306,17.2152,19.3681,20.8175,16.6872
2310003F16Rik,27.9319,21.0585,17.9495,25.8632,21.5086,0.223475
2310003H01Rik,0.637948,1.06979,0.398679,1.69664,0.604342,0.330737
2310003L06Rik,0.0309338,0,0,0.0343121,0,0
2310003L22Rik,6.41045,7.39308,5.06308,5.78262,5.33648,6.74861
2310004I24Rik,16.4782,18.6011,6.76415,8.8422,10.7288,9.1159
2310004N24Rik,2.3722,4.22582,2.10236,1.44957,0.609331,1.8931
2310005A03Rik,0.0815891,0.0529404,0,0.137966,0.106244,0
2310005G13Rik,0,0,0,0,0,0
2310006M14Rik,0,0,0,0,0,0
2310007B03Rik,0.0459158,0.0285558,0,0.078737,0,0
2310007L24Rik,0,0,0,0,0,0
2310008H04Rik,1.95681,1.72562,1.8793,1.31042,1.42728,0.517777
2310008H09Rik,4.86786,5.48555,5.11171,5.68465,4.74974,6.98523
2310009B15Rik,4.78148,3.38379,6.31872,5.25881,5.7859,5.02808
2310010M20Rik,0.0276986,0.0727653,3.92E-05,0.0144222,0.000664102,0
2310011J03Rik,2.99944,4.13154,2.2162,3.8258,2.92573,2.76921
2310014F06Rik,0,0,0,0,0,0
2310014L17Rik,0.0330463,0,0.438934,0.0731408,0.101127,0
2310015B20Rik,0,0,0,0,0,0
2310016D23Rik,0,0,0,0,0,0
2310016G11Rik,0.0598669,0,0,0,0,0
2310016M24Rik,13.3639,12.2759,10.366,11.5327,13.1858,15.6537
2310021P13Rik,1.96747,1.62734,2.1833,2.11183,1.82709,1.43575
2310022A10Rik,0.0417926,0.173059,0.0342144,0.165138,0.297102,0.27341
2310022B05Rik,1.24774,1.15631,0.906912,1.37791,1.28058,0.371791
2310026L22Rik,0.476316,0,0.733545,0.537487,0,0
2310028H24Rik,0.825789,0.56738,0.352192,0.50664,0.479068,0.727531
2310030G06Rik,9.96423,7.91201,8.32734,6.86959,8.45537,2.40689
2310030N02Rik,17.2296,13.8122,13.7652,17.9624,11.6261,11.2846
2310033E01Rik,0,0,0,0,0,0
2310033P09Rik,0.848215,0.547071,0.484744,0.529095,0.722502,0.271428
2310034C09Rik,0,0,0,0,0,0
2310035C23Rik,4.63185,4.0297,2.83171,3.69313,4.81134,3.39476
2310035K24Rik,8.10936,5.26948,6.99796,7.43537,8.68751,5.75218
2310036O22Rik,11.3882,14.6077,14.4409,11.6883,9.0645,9.61718
2310039H08Rik,6.57662,10.3975,7.07174,8.49783,6.14146,4.66229
2310040G07Rik,0.250225,0,0,0,0.151048,0
2310042D19Rik,0.0281591,0.0251672,0.02995,0.0319793,0.0117778,0
2310042E22Rik,0,0,0,0,0,0
2310043D23Rik,0,0,0,0,0,0
2310043J07Rik,0,0,0,0,0,0
2310044G17Rik,6.17975,5.86258,5.63177,8.4794,7.95602,7.81221
2310044H10Rik,10.6244,8.80515,9.07434,9.47022,9.25007,6.69433
2310044K18Rik,0,0,0,0,0,0
2310045N01Rik,8.06986,7.87461,5.92854,8.2051,7.42663,4.21805
2310046A06Rik,0,0,0,0,0,0
2310046O06Rik,2.87097,2.53647,1.79509,2.55221,2.44506,1.38274
2310047B19Rik,1.43767,2.0893,1.26151,2.85396,2.213,0.787661
2310047M10Rik,1.36579,2.84157,1.60884,1.47485,1.11741,1.27943
2310050B05Rik,0,0,0,0,0.0303889,0
2310050C09Rik,0,0,0,0,0,0
2310057J18Rik,0,0,0.546892,0,0,0
2310057M21Rik,0.30987,0.315519,0.312891,0.260515,0.710755,0.405665
2310057N15Rik,0,0,0,0,0,0
2310058D17Rik,0.242269,0.0668975,0.343649,0.156164,0.299439,0.278076
2310061C15Rik,7.2585,12.171,5.93584,10.1005,5.91699,5.6799
2310061I04Rik,10.2321,12.7159,4.97897,8.31959,10.0425,7.17151
2310061N02Rik,0,0,0,0,0,0
2310065F04Rik,0.0185799,0,0,0,0,0
2310067B10Rik,5.40501,4.11791,4.40929,4.45806,5.87489,3.39505
2310075C17Rik,0,0,0,0,0,0
2310079F23Rik,0.669088,0.454875,1.01818,0.341408,0.363678,0
2310079G19Rik,0,0,0,0,0,0
2310081O03Rik,0,0,0,0,0,0
2400001E08Rik,12.7973,15.375,11.1088,17.6395,15.3854,15.3668
2400003C14Rik,18.6295,20.4396,16.4211,18.6459,17.1829,14.9742
2400009B08Rik,2.71119,4.73049,3.65397,2.5308,3.09294,0
2410001C21Rik,46.4416,60.7082,37.2208,36.2432,26.9858,18.4436
2410002F23Rik,5.72436,2.57751,6.13759,4.69775,3.9339,9.87462
2410002I01Rik,1.75513,2.5779,1.55427,2.08074,2.40115,0.489725
2410002O22Rik,14.6,15.4768,15.5452,19.6164,17.6468,14.9173
2410003K15Rik,17.9299,20.029,11.4334,17.089,15.2547,11.0902
2410003L11Rik,0,0,0,0,0.146935,0
2410004A20Rik,0,0,0.0778878,0,0,0
2410004B18Rik,2.10546,2.08535,3.30964,2.62539,2.20901,1.56636
2410004I01Rik,0,0,0,0,0,0
2410004N09Rik,7.41683,4.67881,2.64672,6.95606,4.01725,3.88267
2410004P03Rik,0,0,0,0,0,0
2410006H16Rik,27.9584,23.461,23.6006,23.8476,16.8958,15.1035
2410012M07Rik,0,0,0,0,0,0
2410015M20Rik,25.0314,29.2852,23.5024,31.8181,24.1359,21.3899
2410016O06Rik,1.65977,1.45296,1.37192,2.07195,1.13927,2.02324
2410017I17Rik,0,0,0,0,0,0
2410017P09Rik,0.908516,0.83658,0.83642,0.832106,0.880082,0.557433
2410018L13Rik,0.0378527,0.0526703,0,0.0543298,0.0487328,0
2410018M08Rik,1.77519,1.22064,0.341948,0.660941,0.878406,0.359378
2410019O14Rik,0,0,0,0.0938986,0,0
2410022L05Rik,1.02944,1.53005,1.94893,0.995394,0.934162,1.1992
2410024N13Rik,0,0,0,0,0,0
2410042D21Rik,3.51056,2.66573,2.73128,3.69812,4.23231,3.30034
2410057H14Rik,0,0,0,0,0,0
2410066E13Rik,0.43064,0.279802,0.32524,0.392349,0.309629,0
2410075B13Rik,1.01886,0.622668,0.967043,1.01729,0.838438,0.345083
2410076I21Rik,0.674395,2.04193,0.176961,1.18766,0.841373,2.01219
2410080I02Rik,0,0,0,0,0,0
2410089E03Rik,1.27583,0.26611,1.10864,1.43777,1.05563,0.909343
2410091C18Rik,4.8315,5.14361,3.22406,5.13777,5.29457,3.7022
2410114N07Rik,0,0,0,0,0,0
2410124H12Rik,0,0,0,0,0,0
2410127L17Rik,11.0608,10.5826,8.62775,10.1648,10.2717,7.702
2410131K14Rik,0.818653,0.760268,0.693297,1.48357,0.981918,1.23593
2410133F24Rik,0.0899366,0.362926,0.101452,0.124096,0.431126,0
2410137F16Rik,0.158817,0.408447,0.0269466,0.177878,0.0447482,0.271855
2410137M14Rik,0,0,0,0,0,0
2410141K09Rik,0,0,0,0,0,0
2410152P15Rik,0,0,0,0,0,0
2500003M10Rik,10.6961,10.6135,9.1795,11.5936,11.7863,16.1633
2500004C02Rik,0.537632,0.69176,0.689751,0.522495,1.21022,0
2510002D24Rik,4.84001,6.54715,3.578,4.08786,2.12768,1.72901
2510003D18Rik,0,0,0,0,0,0
2510003E04Rik,4.56573,3.60969,3.80489,3.53522,3.76358,2.99962
2510009E07Rik,2.43615,2.1933,1.24112,2.53472,3.87619,3.48964
2510012J08Rik,2.00461,1.53809,2.20458,2.0003,1.6468,1.5236
2510039O18Rik,5.2198,4.82264,3.8418,3.342,3.99248,3.62573
2510046G10Rik,0,0,0,1.08591,0,0
2510049J12Rik,13.0383,13.8951,12.1777,14.0599,10.8421,10.1277
2600006K01Rik,8.14E-06,0,0,0,0,0
2600006L11Rik,0,0,0,0,0,0
2610001J05Rik,11.7541,10.5884,10.0106,10.4364,13.4912,11.3102
2610002D18Rik,0.0519536,0.0352798,0.0799417,0,0,0
2610002I17Rik,0.406787,0.586268,0.403284,0.526729,0.586877,0.28959
2610002J02Rik,3.33551,3.09644,3.62278,4.37567,4.62392,7.2406
2610002M06Rik,6.02694,4.52405,4.69622,5.77904,5.66718,4.89941
2610005L07Rik,8.15081,6.19001,5.76063,7.55473,7.01879,1.20805
2610008E11Rik,2.76723,2.15043,2.08332,2.54452,3.09067,1.44725
2610015P09Rik,0.836542,0.834019,0.663387,1.58372,0.644513,15.3875
2610017I09Rik,0,0,0,0,0,0
2610018G03Rik,0.390473,0.229403,0.364825,0.270181,0.299086,0
2610019E17Rik,37.0676,34.5686,44.2213,48.6974,34.9301,77.9403
2610019F03Rik,7.11653,8.05834,5.27877,4.37969,3.48292,5.73026
2610020H08Rik,0.950609,0.632271,0.968102,0.673239,0.86741,0.922999
2610021A01Rik,2.72919,2.29916,1.9632,2.34318,2.15551,2.23944
2610021K21Rik,0.0272612,0,0,0.0590751,0,0
2610024D14Rik,0,0,0,0,0,0
2610027K06Rik,0.476917,0.774158,0.121819,0,0.508308,0
2610027L16Rik,1.99446,2.37334,1.96473,2.33396,2.3807,2.11504
2610028E06Rik,0,0,0,0,0,0
2610028H24Rik,0,0,0,0,0,0
2610029G23Rik,6.30899,8.34738,6.49437,9.52039,8.02817,6.73505
2610029I01Rik,14.0814,15.1591,11.444,21.2612,19.6541,12.9547
2610034B18Rik,4.72994,6.4942,4.06674,5.34768,4.7357,3.8279
2610034M16Rik,0.0083705,0,0,0,0,0
2610035D17Rik,0.132864,0.831795,0.0688561,0.450809,0.286236,0.642958
2610035F20Rik,0,0,0,0,0,0
2610039C10Rik,2.22398,1.77039,1.20598,0.84005,0.885748,1.61073
2610042L04Rik,0,0,0,0.0101863,0,0
2610044O15Rik,0,0.39578,0,0,0.397466,0
2610101N10Rik,11.1939,10.1496,9.55007,11.775,13.9332,11.6463
2610109H07Rik,0.0340394,0,0,0.0095555,0,0
2610203C20Rik,0.0696548,0.0916638,0.0629616,0.015616,0.0354989,0
2610203C22Rik,0.668208,0.463049,0.753589,0.54422,1.0107,0.936323
2610204G07Rik,0,0,0.0495402,0,0,0
2610204G22Rik,2.01553,7.28252,4.46828,10.1053,3.72043,7.6436
2610206C17Rik,0.0330618,0,0,0,0,0
2610301B20Rik,1.18588,2.54862,1.46106,1.76627,1.87433,0.941089
2610301G19Rik,3.31812,3.48811,2.73243,4.28583,3.95133,2.06447
2610303G11Rik,0,0,0,0,0,0
2610305D13Rik,2.86806,3.14308,0.589315,0.979031,0.805488,0.439717
2610307P16Rik,0.203976,0.256215,0.214443,0.173096,0.0962846,0
2610318N02Rik,0.0431948,0,0,0,0,0
2610507B11Rik,20.2479,15.277,12.3357,19.1645,22.1505,14.8984
2610507I01Rik,7.15294,5.83671,5.77615,8.45638,5.01613,3.61093
2610524H06Rik,0.240098,0.205471,0.362853,0.265326,0.10377,0
2610528B01Rik,0.54989,0.356596,0.335819,0.864844,0.916847,1.20673
2610528E23Rik,1.25861,1.6704,1.2119,1.86348,1.38268,0.639615
2610528J11Rik,5.32381,9.07786,3.70121,5.82425,4.44009,0
2700007P21Rik,5.77732,4.56692,5.74373,6.83136,5.37195,4.40599
2700023E23Rik,2.70821,2.9032,5.60468,5.18567,3.47584,7.54671
2700029M09Rik,3.43478,3.19964,2.84344,4.83111,4.7922,4.69982
2700033N17Rik,0.243399,0,0.38861,0,0.385493,0
2700046A07Rik,0,0,0.078955,0,0,0
2700049A03Rik,1.04976,0.968478,0.57885,0.774789,0.759523,0.676818
2700050L05Rik,4.49833,4.32863,6.82362,5.95588,5.66198,3.69007
2700060E02Rik,46.569,56.8307,42.9819,55.5469,45.0187,50.2323
2700062C07Rik,3.63116,5.07841,4.17193,4.42112,3.16037,7.07153
2700068H02Rik,0,0,0,0,0,0
2700069I18Rik,0,0,0,0.089318,0.369462,0
2700073G19Rik,0.1686,0.225699,0.260531,0.0632729,0,0
2700078E11Rik,13.5247,13.9915,15.0834,14.2837,15.7708,17.0467
2700081L22Rik,0,0,0,0.107824,0.121742,0
2700081O15Rik,0.388164,0.220685,0.450628,0.22999,0.110658,0.157773
2700086A05Rik,0.131905,0.173008,0,0,0,0
2700089E24Rik,73.1461,74.0451,61.3236,63.5749,65.5002,58.5948
2700094K13Rik,5.75155,9.27855,3.02135,5.53532,6.37369,5.73695
2700097O09Rik,2.76341,3.48899,2.98855,5.09135,3.446,3.33536
2810001G20Rik,1.58877,3.09783,1.36122,3.67018,2.27925,1.60193
2810002D19Rik,1.17228,0.743806,0.860583,1.17417,0.923421,1.15354
2810002N01Rik,12.9721,13.3418,9.88814,16.0967,12.0305,11.024
2810004N23Rik,15.6597,16.8276,12.4531,19.8257,17.6804,14.8843
2810006K23Rik,2.91302,3.58581,3.40016,3.28817,2.96001,2.10809
2810007J24Rik,404.85,692.89,286.897,387.56,190.741,93.3793
2810008D09Rik,5.61465,5.494,10.0459,5.80037,2.32629,0
2810008M24Rik,13.7996,18.2039,19.0688,15.2543,13.1405,11.4675
2810021B07Rik,2.76393,2.37676,2.37707,3.03296,3.33659,3.70623
2810021J22Rik,0.307396,3.4908,0.339175,0.500833,1.31379,0.291429
2810025M15Rik,2.3471,2.4715,2.73889,1.93638,1.58697,1.17265
2810030E01Rik,0.138499,0.119649,0.645997,0.313742,0.189459,0.226183
2810032G03Rik,0,0,0.0286014,0,0.0475297,0
2810046L04Rik,0.885796,0.340126,0.22975,0.684234,0.97741,0
2810055F11Rik,14.3474,16.5591,9.75221,11.101,12.7986,10.1371
2810055G20Rik,0.334546,0.485461,0.237143,0.427325,0.342462,0.440557
2810403A07Rik,4.32028,4.34657,6.4186,4.00966,3.3186,3.79597
2810403D21Rik,2.17203,2.51565,2.72448,4.46789,3.7713,2.55574
2810404F17Rik,1.93E-06,0,0.00493228,7.57E-07,0,0
2810405K02Rik,7.87636,5.90882,5.64264,8.31486,9.40839,9.49659
2810407A14Rik,0,0.0424297,0,0,0.0392727,0
2810407C02Rik,107.755,107.602,95.4629,99.892,101.949,97.0088
2810408A11Rik,0.0293078,0.1745,0,0.447033,0.0283727,0
2810408I11Rik,1.42069,1.40188,3.08565,3.15269,1.62364,3.08804
2810408M09Rik,1.53277,1.51008,1.54199,2.31913,1.95468,1.25618
2810410L24Rik,0.75996,0.362174,0.312462,0.615773,0.413066,0
2810417H13Rik,0.261356,0.104402,0.416886,0.187403,0.104933,0
2810422J05Rik,24.1423,22.4571,16.9884,27.5113,17.9197,14.7139
2810422O20Rik,1.86021,2.41722,2.25853,1.7409,1.93937,1.92905
2810428I15Rik,14.5607,20.0256,14.6064,15.5553,12.0624,17.9052
2810430I11Rik,0,0,0,0,0.0148034,0
2810432D09Rik,5.9573,6.22597,6.57336,6.25834,4.98907,4.33194
2810433D01Rik,0,0,0,0,0,0
2810442I21Rik,0.0637346,0.161708,0,0,0,0
2810442N19Rik,0.0405514,0,0,0.175131,0,0
2810453I06Rik,1.63529,2.14411,0.000256504,1.78067,0.872455,2.68063
2810455O05Rik,0,0.112486,0.0895963,0.0330872,0.149892,0
2810459M11Rik,9.00892,12.3245,9.58476,9.84592,8.86156,4.50381
2810468N07Rik,0,0,0,0,0,0
2810471M01Rik,0.231528,0.106427,0.0785915,0.0524664,0,0
2810474O19Rik,8.51686,6.48523,6.56176,7.72658,4.38801,9.5987
2900002K06Rik,0.158954,0,0.358264,0,0.500394,0
2900005J15Rik,0.561869,0.152879,0.263992,0.582817,0.679371,0.365063
2900006K08Rik,0.411709,0.68042,0.533503,0.108334,0.85883,0.386966
2900008C10Rik,0.151684,0.0674148,0.32104,0.448823,0.126558,0
2900010M23Rik,36.5273,51.5391,42.8854,33.4136,30.5402,28.7462
2900011O08Rik,0.0440307,0.0460353,0,0.0991,0.0187492,0
2900026A02Rik,6.29313,4.18323,2.38897,4.47364,6.42213,2.74978
2900041M22Rik,0,0,0.0380217,0.0279308,0,0
2900052L18Rik,0.355032,0.240737,0.79562,0.644322,0.729405,0
2900053A13Rik,27.8738,38.5418,27.5284,30.0142,24.3193,24.2538
2900053O20Rik,1.55108,1.28979,1.21786,2.29822,1.77279,0
2900055J20Rik,0,0,0,0,0,0
2900056M20Rik,0,0,0.354288,0.148773,0.565861,2.57451
2900060B14Rik,0,0,0,0,0,0
2900064A13Rik,8.75209,7.8175,7.17014,9.48888,10.0903,7.68008
2900072N19Rik,0,0,0,0,0,0
2900079G21Rik,0,0,0,0,0,0
2900089D17Rik,0.22246,0.890117,1.01586,0.232068,0,0
2900092C05Rik,0,0,0,0,0,0
2900092E17Rik,1.10098,1.61605,3.57831,4.63114,1.08794,4.11948
2900093L17Rik,0,0,0,0,0,0
